Sentiment,SentimentText
1,"My friends and I tried thid place for lunch and had a good time! Shared caesar, fig salad and brazino! Fall innlove with branzino! Thanks Catalina for the great recommendations!"
1,"Loved our dinner, we had an amazing ny strip with frisee and pomme gratin! Chateau Brilette is the best wine choice! Thank you Catalina gor making feel us welcomed tonight!"
1,Service and food was good. Ambience was also very nice. Our server Catalina was very friendly and attentive.
1,I found this place because we were looking for places around my sons dorm. I was pleasantly surpirsed about how good the food was. Our server Catalina was excellent and provided us with great service.
1,"I had a wonderful dinner with family, celebrating a birthday here. The food was exquisite and the meat was of the highest caliber. Many thanks to our server, Catalina, for meeting our accomadations and for the excellent service."
1,We celebrated our son’s Birthday there on a Friday night. Food was universally excellent and our waitress Catalina was very friendly and knowledgeable. We will definitely return.
1,"Our server was Catalina, and she was fantastic. From the moment you walk in you feel like you’re in comfortable space. The food quality is exceptional, and the prices are reasonable. I highly recommend this restaurant, and the server."
1,"Absolutely fabulous! The wine, the food, and especially the desserts are exceptional. Staff is very friendly and engaging. Definitely worth a visit!"
1,"This delicious French restaurant wins the award for the most lovely waiters (especially Boban), most beautifully decorated, and the most lovely vibe. We loved everything we ate here - the pistachio dessert is a must!!"
1,"The place is so beautiful, the service was juts perfect and the drinks were amazing, we didn't have food, it was our 2nd stop, but we totally regret of no having dinner there, we definitely going back to have dinner."
1,"Wonderful place and food - excellent desserts. The wine was grwat as well. Excellent service, ask for Catalina!"
1,"Came with family and had the best night! We ate NY strip, duck confit and ravioli for dinner! Everything was excellent! Thanks for the service Catalina!"
1,Best food in town. Upscale service by our server Benal. Good wine selection and house cocktails. Defi6we are coming back
1,A wonderful evening: loved the food. One of the best sweetbreads in NY (they’re hard to find these days!). Thank you Catalina for wonderful service
1,"We had an excellent Saturday lunch of Croque Monsieur, Steak & Eggs, and Crepe Suzette. The food was delicious, and our server, Catalina, was very attentive and friendly. Highly recommend."
1,"Undoubtedly the best breakfast I have had in NY. The Eggs Norwegian delicious, profiteroles ohh so decadent and the croissants sublime. The only thing that tops this is the excellent service of my waiter Catalina. Joie de vivre in New York at Boucherie Park Avenue."
1,Love the place for having multiple choices of meat! My top favourite is hanger steak with the l’yonnaise sauce! Catalina is a sweetheart and makes me feel welcome all the time! Thank you!
1,Love sitting at the bar drinking wine and being served by friendly bartenders! Jonty is the best! PS- the fries are delicious.
1,Love the whiskey selection- thank you Jonty for the cocktail recommendation! Suberb service at the bar- will definately return soon.
1,"I work in the neighborhood and take my team here regularly for after work drinks. Beautiful, open space, friendly staff and great cocktails. Recommend for locals and travelers alike! Try the Lillet rose spritz."
1,"Stumbled upon this place one afternoon and I’m so happy I found. Cocktails are great, I had Boucherie Oldfashioned which was delicious. They also have great Green hour, I’ll make sure to come back soon and try it as well"
1,"What a great place- so happy we decided to try it out. Our server, Catalina, was wonderful and helped make our evening. We will definitely be back soon!"
1,"Great food, lovely setting and Catalina was just the best waitress. Look forward to returning, TOMORROW."
1,"Great experience here tonight the staff where amazing so helpful and friendly! The food was fantastic and did not disappoint, I had the pork loin which was just beautiful 😊"
1,I want to boucherie for dinner with my best friend and we fell in love with it. The meat is to die for and the service were friendly and professional. I highly recommend it and will be back soon for my birthday!
1,It was the first time we went to this restaurant. They have a wonderful selection of both meat and fish dishes! Our waitress Catalina was very attentive and very polite. All in all I can simply recommend this restaurant!
1,Very good restaurant with delicious alternating food and excellent service from the lovely waitress Catalina. Location of restaurant is easily accessible as well.
1,I came back after a while with friends of mine to showed them the place. We share the Butcher Block it was huge!! Scallops to start and escargots . Profiteroles were delicious . You have to try!!
1,Boucherie Park is an experience my family and I will never forget. A truly beautiful restaurant with great food and a wonderful service. Will definately be back to see the other menues they have to offer.
1,"My second visit and amazing experience. Attentive, friendly servers and perfectly cooked steak! Coming back for happy hour! The bar was packed"
1,"I visited that great place a week ago. I felt there like I'm in Paris. The food were amazing, especially escargots and steaks. Definitely go there again."
1,"Had a dinner here with my friend, we sat at one of the patio tables. Great for people watching and enjoying ambiance. Highly recommend steak frites and Matterhorn cocktail"
1,Came for a date with my boyfriend again and had a great time! This place is becomingmy favorite steakhouse in the city. New York Strip is the best! profiteroles were perfect to end the meal
1,"Came by the other day and tried their Green hour menu. I really enjoyed their Old fashioned and Brochette, great small bites. Will definitely be back for dinner"
1,"A really special night, the menu was perfectly adapted to our birthday celebration. Service quickly and kindness, close attention and quality products. We'll repeat!"
1,"I was here with my friends and girlfriend and I enjoyed of a really good food. The Bar tender was quickly and nice, and the coctails were so cool. If you are in New York, you must not skip this place"
1,"Came for a dinner with my friends, food was great, fantastic ambience and attentive staff. Will definitely be back for Green hour"
1,Had a nice dinner last week with my friend. I ordered salmon and it was perfectly cooked. Profiteroles were perfect to end the meal
1,Stumbled upon this place before going to see the movie nearby. Cocktails are great and i highly recommend Steak Frites. Perfect medium rare
1,"The food was delicious, the waiters are really professionnal and it is a very nice place. If you like french food, it's the place to be."
1,"Came here for Green hour with friends, had great cocktails and small bites. Great value! will definitely be back"
1,I came to Boucherie with my friend for a dinner and was blown away! Hands down the best Steak frites and great cocktails. Will definitely be back
1,My gfs and I have an amazing time here! We had the mushroom raviolis for an appetizer (which were delicious and could be a meal) and steaks for dinner. The truffle butter steak was OUT OF THIS WORLD! Highly recommend!
1,It is the best food ever and the drinks too I would love to come her again with my friend next year. Thank you
1,"Came here with a friend for a dinner, sat at the bar. They have a great cocktail list and amazing food. Steak Frites was delicious! Will decinitely come back!"
1,"Went for dinner... Food was amazing, service was great and very attentive... Place was busy!!! Will see you soon Boucherie 🤗"
1,We’ve had a great time in Boucherie. The service was great. We loved the choices of cuts we can have. Highlights for the desserts. The mousse au chocolat is perfect.
0,"Rude bar attendant. Felt very rushed, waitress seemed to constantly glare at us! Cold food. We have been to many hard rock cafes around the globe and this is by far the worst experience we had!!!"
0,What an overrated venue! The staff were horrible! Abrupt and unpleasant. Food was ok if you like spending over the odds for cold food that tastes like it’s straight out of the microwave! Best part was when we left the building!
0,"Stay away! Get a pretzel! We had ordered for 16 people, but ended up at five different tables. And our burgers were some of the worst I’ve ever had! No. Just no!"
0,They need to hire front door/host desk staff that have manners and are trained to be customer friendly. Deplorable.
0,Food was absolutely awful! Tasted like it had been heated in the microwave. Service was slow on a not so busy night. Definitely not worth a visit
0,"Went for lunch, not for the first time here, it will be the last though. The main courses were served when we’d barely started the starters....and the old Veggie burger has been replaced by an inedible cauliflower burger. Simply dreadful."
0,Take my advice and do not visit this venue. It is without a doubt The worst Hard Rock I have been to around the world. If you want bad food at a very expensive price then you will be fine. It is rubbish.
0,"We tried twice to eat here - first time we were told we had to book online, 2nd we were informed they were closing for a private function so we gave up - won't try again."
0,Decor is nice and service is good but that's it. Food was below average and shouldn't be this bad considering the prices. Go to Ellen's instead...much better in my opinion.
0,The food is terrible not that good of space and horrible service not a good place for family only go there if your goth😂
0,They need to hire front door/host desk staff that have manners and are trained to be customer friendly. Deplorable.
0,Food was absolutely awful! Tasted like it had been heated in the microwave. Service was slow on a not so busy night. Definitely not worth a visit
0,"Went for lunch, not for the first time here, it will be the last though. The main courses were served when we’d barely started the starters....and the old Veggie burger has been replaced by an inedible cauliflower burger. Simply dreadful."
0,"I've been to lots of Hard Rock Cafes round the world and this was the most disappointing. The service was pretty poor, the burgers were really small and the whole experience was simply disappointing. I'd recommend going to Hard Rock Cafe just not this one."
0,I think this is the works Hard Rock Cafe... the facilities are so dark and dirty.. staff aiming for you to leave and the food is the same as ever. Do not recommend it.
0,Little atmosphere and overpriced food and drink. The black bean and quinoa burger was disgusting - they really should come up with a DECENT vegetarian option. Good service. London is a much better venue
0,I really do not underdtand people who like these place ( I know many ) and are happy to buy a 3 usd shirt for 30 bucks just for the logo ! absolute crazyness the food is not gret but not so bad too
0,"Food basic & expensive . Staff welcoming & good service but food a let down , my ribs was luke warm . Would not return"
0,"Sticky tablecloth, no atmosphere, veggie burger wasn't nice, quite expensive for the quality of the food."
0,Waited at fairly empty bar to be served. After waiting over five minutes while bar staff chatted to a customer. Gave up and left
0,The kids were excited about visiting Hard Rock in New York. The experience wasn't good. Staff were unpleasant and the food was the worst we had in North America. Planet Hollywood was so much better.
0,Stopped in as we always visit the Hard Rock wherever we are in the world.. Was greeted by a really rude waitress who had no interest in being kind or helpful. We left and took our custom elsewhere.
0,"Noisy place in basement, cocktails just sugar and ice, almost no alcohol. Friendly service though. Seems popular due to name and location but it feels like a rip-off..."
0,"If you travel all the way to NYC, don't go to a lame restaurant you can visit anywhere. So many better restaurant options in NYC."
0,"Expensive, average food with super slow service. Noisy restaurant with nice music memorabilia. I recommend the restaurant if you have a Hard Rock glass collection with major cities visited or are looking for average food with expensive drinks. Fun but better food at other places."
0,"Expensive, no great food, a lot of noise, typical hard rock cafe but here in NY nothing special! I really can't say more"
0,"This place is by far more a tourist attraction than a restaurant. Over priced average quality food, so many better places to eat in New York. I would recommend people avoid this place for food and just go for the pictures."
0,I think this is the works Hard Rock Cafe... the facilities are so dark and dirty.. staff aiming for you to leave and the food is the same as ever. Do not recommend it.
0,Little atmosphere and overpriced food and drink. The black bean and quinoa burger was disgusting - they really should come up with a DECENT vegetarian option. Good service. London is a much better venue
0,I really do not underdtand people who like these place ( I know many ) and are happy to buy a 3 usd shirt for 30 bucks just for the logo ! absolute crazyness the food is not gret but not so bad too
0,"Food basic & expensive . Staff welcoming & good service but food a let down , my ribs was luke warm . Would not return"
0,"Sticky tablecloth, no atmosphere, veggie burger wasn't nice, quite expensive for the quality of the food."
0,Waited at fairly empty bar to be served. After waiting over five minutes while bar staff chatted to a customer. Gave up and left
0,The kids were excited about visiting Hard Rock in New York. The experience wasn't good. Staff were unpleasant and the food was the worst we had in North America. Planet Hollywood was so much better.
0,Stopped in as we always visit the Hard Rock wherever we are in the world.. Was greeted by a really rude waitress who had no interest in being kind or helpful. We left and took our custom elsewhere.
0,"Despite the website saying that breakfast was between 9-11am, AND despite being able to book for 10am on the website, we walked in to an empty restaurant only to be told that the hours have changed... thanks."
0,"Food was ok but waiter was deer in headlights, not nice. Many one word answers and overall just unfriendly"
0,iall of us in the were disapointed with the food. A mojito was ordered and had to be returned - bad bad bad.
0,"Visited Saturday 23/7/16. Staff were helpful but we were rushed through our meal literally. As they removed the starter plates, the main course was being put on the table! They wanted us in and out in less than 45 minutes. Food reasonable but not great."
0,"We had the scallop carpacio and the raddish salad. Carpacio was ok. Salad was impossible to eat - intensly bitter. We returned it and still felt that bad taste for an hour later. Good service, nice atmosphere, but unfortunately bad food."
0,"Pizza was cold, the guy checking us out said “thank you for the tip” 3 times before I even paid, have had much better pizza in Charlotte, NC, much less NYC."
0,Well we read reviews that this is the best pizza in NYC. It’s really not. Overpriced average pizza at best. Will not be returning
0,Cold reheated pizza. Bland flavors. Maybe could have been better if fresh out of the oven! Some of the $0.99 options around the city are unfortunately better. Good location and adequate seating options inside and outside. Expected a lot more based on other reviews.
0,"If you like orange oil dripping from your slice all over your paper plate and hands, this is the place for you. See photo of oil already starting to ooze out before I even took a bite."
0,"We were staying at Trump Soho. Told them upon order, then a Spanish speaking only driver was lost and asking where we were. Got to us late, burnt yet cold. Maybe just bad luck for us. We were starving."
0,Huh? We really don't get why this is so popular. It is impossible to find and the pizza was average at best. I expected so much more.
0,The bar was full of seedy people. 40-60 year old guys groping and kissing 20 something bimbos that looked like hookers. Felt like we were in a cheap and seedy gangster hangout in Moscow. Bartenders seemed like they hated working there.
0,One of the worst dining experiences I have had. The food was awfull and overpriced and the service was even worse. Do not go to this restaurant.
0,Stick to the salads - chicken parm at $76 minimum should be delicious but isn't. Not sure why one would want honey and chili on a piece of per-made chicken parm shaped liked a pizza but to each their own.
0,"We order delivery, ham sandwich was wet , the bread, terrible presentation, fried chicken horrible like a stone, broussel sprouts burned, don’t eat with them, we have to trough all."
0,Food was over priced and very average. There are so many better options for Italian food in NYC and most cost far less. Branzino was supposed to be fillet and still had many bones. Other food was mediocre. I won’t be returning anytime soon.
0,"Overpriced. Noisy. The atmosphere was so dark you could barely read the menu or see your food. Our server could barely be heard describing some of the dishes. Service was okay. The only highlight, the bread was delicious."
0,"We went for a family gathering. The lobster was scant, the pasta poor and the dessert not worth ordering. It was expensive and definitely not quality"
0,"We came for a business dinner. Bad decision. We waited 30 minutes post reservation time to be seated, could not hear each other due to terrible noisy acoustic and the food was of ok quality but not great. Overall, a terrible experience"
0,If your want a good meal walk a block and go to the Wayfarer at The Quin Hotel. There is nothing unique at this Italian restaurant. The Caesar was awful the pizza was burned and the sauce tasted canned.
0,"Started out as expected. However, the long black hair weaved around my steak was a bit much. I don't industry paying the inflated prices but this was a little much! Diners beware!"
0,"Arrived in NYC late in the evening. Wanted a light meal after traveling all day with nothing but crappy airline food. They were pretty darn expensive, and had nothing that appealed for under $32 dollars per person. We left and found somewhere else to eat"
0,"Noisy and service with no style. For a top tiered restaurant I would expect better. BTW you could easily drop Italian from the name. As to the food, it was fine."
0,"Nicely decorated, friendly service and grear bread. However, the medium quality and uninspired food which is overly spicy, is lacking precision and refinement characterize a really Excellent Italian food."
0,"Sooo many good restaurant in NYC, go elsewhere. Expensive, salty, loud loud environment, and small drinks, location is great, bathrooms are pleasant, but don't order pizza or mushrooms! Gotta scream to hear anyone and cramped together. I believe that's enough."
0,"Rude bar attendant. Felt very rushed, waitress seemed to constantly glare at us! Cold food. We have been to many hard rock cafes around the globe and this is by far the worst experience we had!!!"
0,What an overrated venue! The staff were horrible! Abrupt and unpleasant. Food was ok if you like spending over the odds for cold food that tastes like it’s straight out of the microwave! Best part was when we left the building!
0,"Stay away! Get a pretzel! We had ordered for 16 people, but ended up at five different tables. And our burgers were some of the worst I’ve ever had! No. Just no!"
0,They need to hire front door/host desk staff that have manners and are trained to be customer friendly. Deplorable.
0,Food was absolutely awful! Tasted like it had been heated in the microwave. Service was slow on a not so busy night. Definitely not worth a visit
0,"Went for lunch, not for the first time here, it will be the last though. The main courses were served when we’d barely started the starters....and the old Veggie burger has been replaced by an inedible cauliflower burger. Simply dreadful."
0,Take my advice and do not visit this venue. It is without a doubt The worst Hard Rock I have been to around the world. If you want bad food at a very expensive price then you will be fine. It is rubbish.
0,"We tried twice to eat here - first time we were told we had to book online, 2nd we were informed they were closing for a private function so we gave up - won't try again."
0,Decor is nice and service is good but that's it. Food was below average and shouldn't be this bad considering the prices. Go to Ellen's instead...much better in my opinion.
0,The food is terrible not that good of space and horrible service not a good place for family only go there if your goth😂
0,I'm drinking a moskow mule at the bar right now. Very bad service. The drink is on the average of nothing. No tip for the guy. He doesn't even say hello to us.
0,"If you want to wait for a while then pay too much for a mediocre burger in really cool looking very crowded surroundings then this is the spot for you. Otherwise focus on the gift shop, buy a Hard Rock pin then head for McDonalds."
0,"Group of 6, bad service, bad food!!!! Burger was dry, and took ages for drinks to come!!! No flavour in any food"
0,Took 30 mins to take first order. Got secon round of drinks wrong after being chased to serve us again The guy (John) was beyond useless Error after error!!!! Worst visit ever. Usually great. Ruined the night.
0,"Bad food and bad service... the fajitas was cold, served in a very sloppy way. The worst was that the burger ordered from the glutenfree menu came with a regular onionring full of gluten. How is this even possible?"
0,"Food was ok. Ran out of steak on a Sunday. Really. Seater was a horrible, person. Major attitude. Made faces behind customers back and when busted made just laughed. Not funny or professional. Management didn't care. Will never go in another hard rock ANYWHERE"
0,"Getting there and getting the first drink was as hard as digging gold! Bad service, food reasonable, baut people in bad will to work doesn't make sense."
0,"My chicken was bloody in the middle, Pop music blasting out, AC far too high place was uncomfortably cold"
0,"I've been to so many Hard Rock Cafe's, this is the worst The Food was cold The aircon was so cold we were shivering eating The guy serving was nice enough Best memorabilia is there for me was Elvis outfit and guitar"
0,"Terrible experience, went in at midnight, host said closed people dining, asked if open till 1am as advertised and posted, she said they are still closed. Will never go to Hard Rock again."
0,"extremely slow service , the food was good but we found a hair in our food !!! that usually ruins the show ."
0,Did not enjoy food was not great Planet Hollywood was far better over priced for what it is Def will not return
0,"busy, rather dirty and dull. we ended up sitting in the old dance floor - food was average and the beer like drinking soap. tables sticky .... very disappointed can't say I'd go back"
0,"I have visited many Hard Rock restaurants before and I am not a big fan but this one top as one of the worst ones. The food and service were terrible. The cheeseburger is their ""main dish"" and it was edible. Not worth the visit."
0,Over priced service is terrible. Breakfast was a shambles would rather of given my money to the tramps outside than to this awful rip off restaurant.
0,HRC NYC is large. Not crowded when we visited the place. Food was classic HRC as expected. Service was not. Our waiter had something to learn about being polite. There are better places to eat in NYC.
0,"So disappointing!!!!! Staff unfriendly, Food crap and bathrooms ABSOLUTLEY filthy dirty!!!!!! Don't waste your time or money!!!!!"
0,"Went for the Breakfast buffet, poor service, terrible food. With so many good little cafés don't waste your money on this place for breakfast. Enough said really,"
0,First time in New York and went here. Service was appalling and food even worse.... Our burger came up still frozen in the middle. Given a $25 gift card to say sorry but this can only be used on food
0,The service and food were extremely poor. They ran out of ice while we were there. Service was slow. Shake was a WASTE of money. Very little shake or alcohol. Hamburger was average tasting. Do not waste your time here.
0,Hard rock fan so it was disappointing to be let down in what should be a flagship restaurant. On duty manager did respond well to our complaint so not all bad
0,"I've been to lots of Hard Rock Cafes round the world and this was the most disappointing. The service was pretty poor, the burgers were really small and the whole experience was simply disappointing. I'd recommend going to Hard Rock Cafe just not this one."
0,I think this is the works Hard Rock Cafe... the facilities are so dark and dirty.. staff aiming for you to leave and the food is the same as ever. Do not recommend it.
0,Little atmosphere and overpriced food and drink. The black bean and quinoa burger was disgusting - they really should come up with a DECENT vegetarian option. Good service. London is a much better venue
0,I really do not underdtand people who like these place ( I know many ) and are happy to buy a 3 usd shirt for 30 bucks just for the logo ! absolute crazyness the food is not gret but not so bad too
0,"Food basic & expensive . Staff welcoming & good service but food a let down , my ribs was luke warm . Would not return"
0,"Sticky tablecloth, no atmosphere, veggie burger wasn't nice, quite expensive for the quality of the food."
0,Waited at fairly empty bar to be served. After waiting over five minutes while bar staff chatted to a customer. Gave up and left
0,The kids were excited about visiting Hard Rock in New York. The experience wasn't good. Staff were unpleasant and the food was the worst we had in North America. Planet Hollywood was so much better.
0,Stopped in as we always visit the Hard Rock wherever we are in the world.. Was greeted by a really rude waitress who had no interest in being kind or helpful. We left and took our custom elsewhere.
0,"Noisy place in basement, cocktails just sugar and ice, almost no alcohol. Friendly service though. Seems popular due to name and location but it feels like a rip-off..."
0,"If you travel all the way to NYC, don't go to a lame restaurant you can visit anywhere. So many better restaurant options in NYC."
0,"Expensive, average food with super slow service. Noisy restaurant with nice music memorabilia. I recommend the restaurant if you have a Hard Rock glass collection with major cities visited or are looking for average food with expensive drinks. Fun but better food at other places."
0,"Expensive, no great food, a lot of noise, typical hard rock cafe but here in NY nothing special! I really can't say more"
0,"This place is by far more a tourist attraction than a restaurant. Over priced average quality food, so many better places to eat in New York. I would recommend people avoid this place for food and just go for the pictures."
0,Food was not very appealing. I think it's just tired. They need a re-do. Call Gordon Ramsey. ;) Our server was very friendly and professional. I enjoyed the old videos while eating.
0,Nothing spectacular! Service was rather slow and when ordering the large pulled chicken burger. Came on a tiny plate and was cold. Not really impressed for the price. Such as shame as was really looking forward to going here!
0,"We visited because of the fame and the decoration is really nice, but the food, you have multiple better options around. The price, was disprportionated. We won't repeat."
0,Terrible food. Chicken was rubber. The nachos were soggy. One of our friends had to send the plate back. They did take off the cost of the meal.
0,Stopped here for lunch. Not very busy but slow service. My wife had chicken fajitas which were okay but not hot sizzling and appealing. We finished our meal and left disappointed. Probably our most expensive meal of our trip and among the worst.
0,"Very disappointing visit to HRC. Food was lukewarm and the same burger cost $4 more than the Philadelphia restaurant. Service was poor, no atmosphere and even the music was mediocre. We always got to HRC on city breaks but we won't be going back."
0,"Service was so slow and the food was only average. and over priced By sharing your experiences, you're helping travelers make better choices and plan their dream trips. Thank you!"
0,To be honest i really disliked this restaurant. They didn't have great food like others and it just wasn't very great food.
0,"If you wanna drop $130 for lunch, then this is the place! This place is way overpriced and the food is below average to average. Flip side is, servers are super nice"
0,Same food as other locations but predictable and good for families. Our server wasn't at all on top of our needs. Mains were served before we were doe with our appetizers. Drinks were gone and we had to ask the manager about getting more.
0,This is a popular place for the very young teenage crowd. The wait time is a bit nuts especially for this type of restaurant!!!
0,"Wen't there for breakfast. For 20 bucks you get slow service, a list of few dishes to choose from and best of all you get to rewards this bad experience with 18% automatic gratuity. First disappointing visit to Hard Rock Cafe."
0,"over priced brekfast, manged to lure me in with wifi only to find out that it didnt work, the food was ok but really expensive for what you get but hey it is what it is"
0,Went for breakfast and it was not good. Both the food and service were not good at all unfortunately. There are many other far better places in the area to go to
0,A once reliable place to go for a decent meal at an okay price. This Times Square location has been a nightmare since it opened. How things have changed since the Hard Rock's 57th Street days and not for the better I'm sorry to say.
0,"Service slow, beer flat, burger tasteless, price high, location great, seating comfortable, decoration good"
0,"Some of the drinks don't have prices on them and we found out why when we got the bill, $17 for 1 average cocktail. We waited a long time for those drinks as well. Tasting platter was ok."
0,"We came into this ""bar"" around 11pm when we found all the bar stools taken. We took other chairs at a table but we were denied these places. So we stood at the bar area but were not allowed to!! Who runs this fake place?"
0,Went here for breakfast. Not much to say other than poor choice and quality of food (served in a buffet style) with an expensive price tag. The redeeming feature would be the building itself which was interesting to take a look around.
0,"This place has nothing on the Orlando one. The low rating is justified. Food was average. Service was slow. Not her fault, she no doubt had heaps of tables to attend to."
0,Very disappointed with this restaurant. Service was slow food very disappointing. Music far too loud. Fancy stuff around the walls but that's it. Avoid
0,"Went to a wedding do there had burgers and a dreadful cheesecake there,poor service,was not busy,plastic covers,a half cooked burger with bacon and cheese ,not good,worst cheesecake ever,no cream or anything with a plain new york cheesecake."
0,We stopped here for a quick meal before a show. Nice food but nothing special. Great location for a pre Broadway bite to eat.
0,Food was very average. Poor beer selection. The atmosphere pails in comparison to other hard rock cafes around the world. And the service? Absolutely shocking!!!!! 30 mins to place an order - 30 mins to get the first round of drinks. Shocking.
0,"Had to try it while in Manhattan. Nothing special, except the service, Danny was a real credit to a very average dining experience. Food was ok but there is so. Much better around,and not at sch a cost."
0,"we waited in the queue for 20 mins to be seated. the music was great, however the food was not worth the wait or the $$ our waiter was very friendly !"
0,"Didn't notice anything special, crazy overpriced. If you're not looking for anything history special place, check out other places with better service and food."
0,"Hard Rock Café does offer a great atmosphere. If you want to just hang out with friend and not worried about the cuisine, then this is the place for you."
0,"Nearly empty, good service but food nothing special. Wouldn't go again. But out waiter was great, everything looked tired rather than vintage."
0,"Went with our three kids. Waited in line for about forty five minutes. When we finally made it in, service was so-so. Food was more greasy and diner-level. All in all - would not go again, in spite of the nice decor and atmosphere."
0,Two rounds of drinks $60! No wonder the drinks menu doesn't have prices on. Food was OK though but nothing special.
0,"I've been to many around the world and for a great city like NY, I'd expected a little bit more 'bang'! Mild music, under-welmed by the service and mood in the place!"
0,"line was long, food was terrible and waiter forgot our food and brought it to a different table.. Not worth iit."
0,"I like collecting he awesome Hard Rock pins, but the food and service is horrible. In NYC, choose somewhere els to eat."
0,"the food was good but it's very expensive and you have to wait a lot before eating. Probably people go there just to say: ""I've been there"""
0,A good spot for a quick and late bites when nothing is available.
0,"Please do yourself a favor and go someplace else. Hard Rock's can be found all around the world. You are in New York City, explore your options. There are many."
0,Haven't been there in a while because the food it ordinary and overpriced.
0,Noisy... if you like mediocre service and school cafeteria food. .. This is your place.
0,"had to wait for an hour and half for table, sat in a cold room away from main room food was tasteless and greasy would not go back"
0,"Watch out at the Hard Rock in NYC Times Sq, they’ll slap on a souvenir glass for a extra charge you don’t expect."
0,"Sat us down, yes decent view of sunset etc BUT fifty euros for 4 drinks (2 beers + 2 average cocktails)"
0,"The price is outrageous they ask for an”iced coffee” with a scoop of ice cream on the top. 12€. Nevertheless, it is low quality coffee. Strongly avoid this place. This place is a scam."
0,we ordered 4 sweets and two bottles of water and then received a huge bill of 66 €. rude and dishonest employees. absolutely to be avoided
0,24 euros for a cold coffee and à smoothie No card only cash Completly Dishonnest Never go there Avoid it absolutely Ask for price before ordering
0,"Very expensive with no reason, cocktails are far than good. no credit card and no receipt receive. I suggest to not go and to take credits to the reviews on TripAdvisor."
0,The prices do not reflect the quality... For sure a no go place... Just the view was worthy. It seems like that its owner are only evaluating idiots in order to pay these prices.
0,"DON‘T GO THERE! BARGON! ABZOCKE! 1 Ouzo Kaktus 12€... left the restaurant with 88€ having had 4 drinks, 2 desserts. WORST PLACE ON THE ISLAND."
0,"Like others on this site, two of us stopped for water and a coffee each and were charged €32. The iced coffees were €12 each. There was ‘a problem with the wifi’ so no payments by card. Really spoiled our experience of Santorini."
0,"Ripped off like everyone else. Had to pay €8,50 for a coffee and couldn’t pay by card because of bad weather 😂. Offcourse they told this afterwards."
0,Wish I had read the reviews first instead of just walking in. Overpriced for something below average.
0,The worst and the most expensive desert we had. For two old horrible cakes 30€. You can not pay with card. Our mistake that we didn’t check TripAdvisor first.
0,Absurd prices for microwave heated food and old bread. The owner sneakily kept pushing to bring new starters and charged ridiculous prices. Will never go back there. Do not go there.
0,"Ridiculous prices, total rip off, beyond criminal. Owner constantly pushing “appetizers” and other stuff without mentioning the prices, we did’nt take the bait and that mitigated the damage a bit. Food quality is OK but litterally double the price. Dont go here, ever!"
0,"No reviews for a while, hopefully been closed Dow. Just what he deserves. Prices were far too expensive even though it was a lovely view."
0,Great view but terrible service and overpriced.. 20€ for 0.4 juice is too much.. owners where sitting on terrace and listening something on their phone.. no cards only cash.. handwriten bill.. terrible..
0,Ordered an Irish coffee and a glass of wine and we were charged 22 euros... The owner also argued with tourists passing by who were taking pictures... This place is a total rip off
0,Popped in for a drink. Ordered two draft beers. When we came to pay they charged us for 2 much more expensive (non draft) beers despite just giving us Heineken!
0,"Don’t visit this place ever. Super overpriced, rude employees and dirty surroundings. Just don’t go!"
0,10€ for a small beer and 4€ for a small coke!!!! That says all just skip the hole island it´s just a crappy place with lots of tourist traps. Go to some other greek island.
0,There's nothing I can add that hasn't already been written by others. 25 euro for a 250ml beer and a pina colada with no alcohol. And they smile all the while they're gouging you. Just disgraceful.
0,"Had the most unpleasant visit in a restaurant ever. High prices, bad service, and physical old servant (manager) attacking us when we were leaving... Not good at all. To all of whom this consirns, do not Ever go in this place ever. Rg Jgh HR.!!!!"
0,It is a turisttrap with sick prices. Angry and physically abusive old waiter. Best regards from world travellers.
0,"Free bread and beginning, not free, service was horrendous when asking for help with the menu. Meals where terrible for the price. Should’ve checked trip advisor before going in. All the feedback is all true and nothing changed."
0,"Don't go. They're all smiles at first, they try to push this 'cactus liqueur' cocktail on you which is clearly fruit juice. The coffee is terrible."
0,Asked for drinks menu Just asked what we wanted and got hurriedly sat down. Had a Canadian club and glass of barcadi was charged 34€ (Over$50aud) Don’t go there.
0,"138 Euro for 2 appetizers and 2 dishes... “fish of the day” terrible (only lemon taste), moussaka impossible to eat, lamb better not to talk about!!! DON’T GO HERE!!!"
0,Unexpectedly high prices even for such a great view. Tourists must be encouraged to taste Greek dishes but in affordable prices. We are not millionaires.
0,"Beautiful view Vulcan beer 10euro 7euro In the menu house white 10 euro. lovely setting but the pricing is just taking the piss. ,,,,,,,,,,,,,,,,,,,,,........................................ Be ware"
0,Great view but overpriced for quality of food. Wish we had checked the reviews before going. When it came time to pay our bill we wanted to use a credit card but were informed they only took cash. Poor business!
0,Overpriced!!! I just saw all the reviews and wish we saw this before we went there. one coffee was 8.50 euros!
0,"This was not a good restaurant at all. The guy was really pushy and the drinks and food were not good. The ""sparkling wine""....I swear it was Sprite."
0,"We thought for the prive that the y acepted crédit card, we saw a lady payed like that, but they dont want to."
0,Just DON’T !!!!!!!!!!!! 42 euros for 2 coffees and 2 juices -CRIMINALS. This husband and wife combo just set out to rip off the unwise -the decent people in Firá need to run them out of town.
